feature_id,customer_id,feature_type,amount,start_date,end_date
6906,4494,Overdraft,31397.6,2018-07-03,2020-07-02
6907,4389,Loan,71207.51,2015-10-05,2017-10-04
6908,2458,Locker,97057.08,2021-09-27,2023-09-27
6909,4045,Locker,43083.53,2023-04-05,2024-04-04
6910,3942,Insurance,65457.35,2019-02-02,2024-02-01
6911,6867,Overdraft,74237.13,2022-07-19,2026-07-18
6912,759,Locker,58542.24,2015-06-18,2018-06-17
6913,5160,Insurance,32029.02,2017-12-16,2018-12-16
6914,5194,Credit Card,94395.31,2021-07-02,2022-07-02
6915,7096,Locker,29457.3,2017-07-23,2019-07-23
6916,5658,Locker,52126.28,2018-11-28,2021-11-27
6917,7966,Loan,64240.77,2018-04-22,2019-04-22
6918,2236,Credit Card,98613.22,2020-12-15,2021-12-15
6919,5236,Overdraft,46981.16,2017-12-24,2018-12-24
6920,4501,Credit Card,81858.38,2020-12-12,2022-12-12
6921,6629,Credit Card,13536.03,2023-09-29,2026-09-28
6922,1241,Loan,14478.39,2021-06-01,2025-05-31
6923,584,Overdraft,64349.54,2018-11-08,2022-11-07
6924,7023,Credit Card,44643.58,2018-07-24,2022-07-23
6925,5054,Loan,92836.8,2017-02-02,2022-02-01
6926,507,Insurance,63039.87,2015-12-31,2016-12-30
6927,2180,Overdraft,62887.98,2019-07-20,2024-07-18
6928,934,Insurance,34053.29,2022-01-23,2025-01-22
6929,6152,Overdraft,18447.44,2015-01-25,2020-01-24
6930,120,Credit Card,30780.03,2015-02-15,2019-02-14
6931,3700,Overdraft,22420.35,2022-07-06,2024-07-05
6932,1855,Insurance,5544.03,2023-03-31,2027-03-30
6933,4241,Overdraft,90528.65,2018-02-06,2020-02-06
6934,6357,Insurance,36986.45,2017-12-05,2018-12-05
6935,7760,Credit Card,99584.3,2015-03-02,2017-03-01
6936,4919,Credit Card,35517.45,2020-02-02,2024-02-01
6937,2332,Credit Card,79387.21,2018-06-17,2023-06-16
6938,763,Insurance,96504.14,2022-04-03,2026-04-02
6939,3632,Locker,83423.32,2021-08-18,2025-08-17
6940,5309,Credit Card,26889.29,2018-10-06,2023-10-05
6941,685,Overdraft,31169.39,2015-08-01,2020-07-30
6942,2615,Loan,86907.35,2021-05-31,2024-05-30
6943,3000,Overdraft,66023.73,2017-01-02,2021-01-01
6944,1172,Insurance,19486.84,2023-04-26,2025-04-25
6945,6382,Credit Card,79813.74,2018-06-14,2019-06-14
6946,151,Credit Card,13073.62,2018-12-02,2023-12-01
6947,3074,Insurance,63780.38,2020-12-31,2022-12-31
6948,2463,Locker,41024.2,2017-03-12,2021-03-11
6949,6960,Credit Card,90549.16,2020-10-24,2023-10-24
6950,308,Locker,63401.09,2022-05-19,2024-05-18
6951,6995,Insurance,18942.04,2023-11-18,2026-11-17
6952,449,Loan,51205.35,2022-02-13,2025-02-12
6953,3373,Insurance,57003.81,2020-02-07,2024-02-06
6954,4861,Insurance,39763.13,2021-04-06,2023-04-06
6955,6828,Overdraft,51912.58,2017-01-22,2022-01-21
6956,2728,Overdraft,6115.31,2015-10-01,2017-09-30
6957,6070,Credit Card,63071.87,2020-12-03,2024-12-02
6958,2554,Overdraft,57803.66,2021-08-26,2025-08-25
6959,459,Insurance,13023.82,2015-06-16,2017-06-15
6960,3674,Insurance,19589.31,2016-09-19,2021-09-18
6961,7796,Overdraft,40227.23,2017-07-04,2018-07-04
6962,3131,Locker,9663.61,2022-08-04,2025-08-03
6963,7533,Loan,74822.14,2016-09-22,2020-09-21
6964,972,Overdraft,41577.42,2017-10-12,2021-10-11
6965,3581,Credit Card,97007.04,2019-06-03,2020-06-02
6966,2143,Locker,54919.93,2022-03-04,2024-03-03
6967,4858,Overdraft,44508.77,2021-07-17,2026-07-16
6968,7906,Loan,11049.6,2016-08-25,2020-08-24
6969,2192,Loan,47217.6,2018-09-14,2022-09-13
6970,3868,Locker,66362.44,2015-02-04,2018-02-03
6971,2886,Loan,59215.82,2022-03-23,2026-03-22
6972,778,Credit Card,60018.56,2021-09-26,2025-09-25
6973,6238,Overdraft,33680.12,2016-02-11,2017-02-10
6974,5413,Overdraft,77727.64,2020-02-23,2024-02-22
6975,2862,Loan,98360.29,2020-08-15,2024-08-14
6976,6983,Insurance,88988.62,2021-03-22,2025-03-21
6977,6754,Credit Card,8340.5,2023-12-17,2024-12-16
6978,1662,Credit Card,26990.54,2023-01-08,2025-01-07
6979,2165,Credit Card,25020.37,2020-11-01,2021-11-01
6980,1394,Overdraft,59065.07,2022-11-29,2026-11-28
6981,1616,Loan,49365.89,2017-08-05,2021-08-04
6982,642,Insurance,11507.11,2019-10-05,2022-10-04
6983,3543,Locker,50051.18,2020-09-30,2022-09-30
6984,3543,Insurance,20650.77,2019-04-25,2024-04-23
6985,6501,Loan,20771.99,2022-11-20,2023-11-20
6986,6982,Insurance,26651.26,2023-11-02,2027-11-01
6987,3966,Credit Card,63730.23,2018-08-20,2020-08-19
6988,412,Insurance,89503.07,2017-11-27,2021-11-26
6989,7085,Locker,52274.97,2021-12-27,2025-12-26
6990,1780,Credit Card,15062.05,2015-05-25,2017-05-24
6991,5876,Insurance,83677.01,2016-09-23,2020-09-22
6992,3654,Loan,6601.63,2019-02-18,2024-02-17
6993,821,Insurance,23684.85,2023-03-09,2026-03-08
6994,2490,Credit Card,24496.91,2021-10-01,2022-10-01
6995,3874,Locker,62362.91,2020-10-18,2025-10-17
6996,2202,Insurance,37272.29,2015-12-29,2016-12-28
6997,6246,Insurance,9721.68,2020-02-25,2025-02-23
6998,1690,Credit Card,8591.41,2017-03-06,2020-03-05
6999,1361,Overdraft,13971.89,2018-06-24,2021-06-23
7000,5400,Loan,63069.0,2015-04-16,2016-04-15
7001,682,Overdraft,79691.92,2016-06-12,2021-06-11
7002,1517,Overdraft,56029.75,2019-09-01,2024-08-30
7003,4204,Insurance,26961.53,2019-07-11,2024-07-09
7004,6153,Locker,22705.29,2020-06-02,2023-06-02
7005,1776,Credit Card,47796.75,2019-10-12,2022-10-11
7006,3514,Loan,47717.44,2021-08-07,2025-08-06
7007,2322,Insurance,60635.91,2021-12-06,2023-12-06
7008,6619,Insurance,91143.16,2020-12-01,2025-11-30
7009,3505,Credit Card,75140.62,2023-07-02,2025-07-01
7010,2482,Overdraft,42627.83,2019-01-09,2024-01-08
7011,4158,Overdraft,89752.12,2020-05-16,2024-05-15
7012,7337,Insurance,49642.48,2016-07-10,2018-07-10
7013,1171,Insurance,3636.93,2023-10-18,2026-10-17
7014,2188,Insurance,38959.27,2019-02-23,2020-02-23
7015,567,Locker,3628.83,2022-03-19,2024-03-18
7016,877,Insurance,76346.55,2017-12-03,2022-12-02
7017,7314,Loan,66815.49,2019-10-27,2021-10-26
7018,1048,Locker,4458.2,2020-01-03,2022-01-02
7019,210,Loan,50303.38,2023-03-21,2028-03-19
7020,1667,Insurance,49470.27,2020-03-13,2025-03-12
7021,1822,Loan,22428.19,2023-04-06,2028-04-04
7022,1767,Locker,50729.76,2023-06-07,2028-06-05
7023,2511,Overdraft,20967.47,2017-09-04,2021-09-03
7024,6946,Overdraft,82337.58,2021-07-05,2023-07-05
7025,4604,Overdraft,8617.6,2022-06-04,2026-06-03
7026,6507,Locker,79076.45,2015-05-23,2016-05-22
7027,6274,Locker,40917.41,2022-12-22,2025-12-21
7028,3582,Loan,80911.51,2015-12-15,2018-12-14
7029,3331,Locker,31302.74,2021-03-31,2025-03-30
7030,2758,Locker,18785.69,2015-06-09,2018-06-08
7031,4142,Overdraft,15760.68,2019-01-20,2020-01-20
7032,5275,Loan,16177.05,2021-01-28,2025-01-27
7033,738,Loan,10156.38,2022-06-08,2025-06-07
7034,6659,Insurance,33377.03,2020-04-13,2021-04-13
7035,718,Loan,52492.38,2016-01-01,2017-12-31
7036,3018,Insurance,18511.11,2023-03-23,2027-03-22
7037,4345,Overdraft,54854.42,2022-09-22,2027-09-21
7038,6261,Credit Card,77071.28,2020-09-21,2023-09-21
7039,546,Loan,98556.0,2017-03-30,2022-03-29
7040,371,Locker,50191.0,2020-07-16,2021-07-16
7041,7467,Loan,57658.41,2019-04-27,2020-04-26
7042,3804,Overdraft,67590.83,2020-04-19,2021-04-19
7043,7077,Overdraft,78593.87,2022-08-07,2026-08-06
7044,2890,Locker,56605.95,2018-04-01,2022-03-31
7045,7604,Overdraft,21465.23,2019-03-27,2024-03-25
7046,4043,Insurance,90460.87,2022-08-29,2027-08-28
7047,760,Loan,83121.16,2018-11-10,2019-11-10
7048,6943,Locker,25806.25,2019-06-04,2022-06-03
7049,2019,Loan,57509.76,2021-01-07,2026-01-06
7050,4837,Overdraft,45555.31,2020-12-24,2022-12-24
7051,5860,Overdraft,10908.62,2020-03-10,2021-03-10
7052,7588,Credit Card,16515.46,2023-03-08,2027-03-07
7053,7654,Overdraft,56077.32,2016-02-01,2020-01-31
7054,2671,Overdraft,36288.06,2023-01-20,2027-01-19
7055,2088,Overdraft,69695.35,2020-11-05,2022-11-05
7056,5957,Loan,16768.55,2019-01-01,2020-12-31
7057,7593,Insurance,84178.63,2019-10-08,2024-10-06
7058,5020,Loan,68412.73,2019-02-17,2023-02-16
7059,7098,Locker,72775.35,2023-01-12,2026-01-11
7060,7375,Credit Card,6467.6,2020-10-18,2025-10-17
7061,997,Loan,17945.41,2018-08-01,2020-07-31
7062,5012,Locker,91377.33,2023-07-12,2024-07-11
7063,7887,Insurance,84397.94,2016-02-27,2020-02-26
7064,5514,Overdraft,54993.95,2020-12-09,2023-12-09
7065,2975,Loan,8925.8,2017-03-08,2018-03-08
7066,7887,Loan,67125.94,2017-06-18,2018-06-18
7067,5603,Insurance,35764.29,2015-03-11,2019-03-10
7068,7167,Credit Card,25409.58,2021-03-03,2024-03-02
7069,6970,Locker,22395.88,2017-01-06,2020-01-06
7070,5136,Credit Card,37421.9,2022-02-16,2027-02-15
7071,6968,Loan,97450.25,2019-03-13,2024-03-11
7072,5897,Insurance,51838.7,2019-07-15,2023-07-14
7073,3823,Locker,42498.51,2020-10-14,2024-10-13
7074,3310,Overdraft,4612.16,2020-06-02,2022-06-02
7075,6510,Overdraft,53997.02,2021-02-21,2022-02-21
7076,7704,Overdraft,41954.83,2021-05-31,2024-05-30
7077,1681,Loan,45117.43,2020-04-05,2021-04-05
7078,6754,Insurance,41504.68,2016-10-20,2021-10-19
7079,7533,Locker,54200.51,2022-04-25,2023-04-25
7080,2534,Insurance,84394.81,2021-03-10,2022-03-10
7081,4184,Loan,73956.16,2018-06-07,2021-06-06
7082,4855,Credit Card,90649.57,2017-05-07,2020-05-06
7083,2162,Credit Card,1697.78,2020-04-09,2025-04-08
7084,627,Loan,60753.98,2018-01-25,2021-01-24
7085,7615,Locker,65186.37,2021-11-04,2026-11-03
7086,1178,Overdraft,73170.22,2019-07-04,2024-07-02
7087,7446,Locker,76075.02,2023-01-20,2027-01-19
7088,2426,Credit Card,71627.07,2019-12-02,2020-12-01
7089,1520,Locker,78792.83,2022-12-21,2026-12-20
7090,5767,Insurance,69102.73,2022-01-13,2023-01-13
7091,5070,Insurance,3586.44,2022-05-19,2025-05-18
7092,4169,Credit Card,45251.57,2020-01-10,2023-01-09
7093,4615,Locker,98322.12,2018-11-02,2019-11-02
7094,2285,Insurance,61773.17,2020-01-19,2023-01-18
7095,2774,Overdraft,11731.31,2020-10-25,2023-10-25
7096,5389,Locker,95231.5,2021-03-19,2026-03-18
7097,6888,Insurance,33771.42,2017-05-30,2020-05-29
7098,6526,Locker,43196.36,2017-11-11,2019-11-11
7099,7605,Loan,78267.08,2019-01-17,2021-01-16
7100,1963,Overdraft,7282.76,2021-01-14,2023-01-14
7101,7928,Overdraft,9370.44,2015-10-08,2020-10-06
7102,2187,Credit Card,87605.67,2021-12-27,2022-12-27
7103,4773,Overdraft,36612.24,2021-08-23,2026-08-22
7104,3109,Overdraft,70082.92,2020-04-07,2021-04-07
7105,4608,Locker,85322.99,2023-11-27,2028-11-25
7106,7869,Insurance,86635.34,2021-04-24,2023-04-24
7107,1206,Credit Card,43745.64,2018-02-25,2020-02-25
7108,5212,Loan,55457.93,2023-04-15,2028-04-13
7109,3229,Loan,72418.54,2021-01-30,2026-01-29
7110,605,Locker,67361.49,2017-02-04,2020-02-04
7111,6330,Locker,36840.45,2019-10-06,2024-10-04
7112,7605,Overdraft,65419.39,2023-03-07,2024-03-06
7113,1015,Insurance,72637.96,2019-11-04,2022-11-03
7114,7870,Loan,55235.23,2018-04-24,2023-04-23
7115,225,Locker,94141.3,2016-04-26,2017-04-26
7116,4121,Credit Card,58336.33,2019-02-01,2022-01-31
7117,1290,Locker,75834.88,2016-10-02,2019-10-02
7118,5208,Insurance,99645.4,2015-08-19,2018-08-18
7119,6044,Insurance,85560.39,2021-09-04,2023-09-04
7120,1748,Insurance,18347.36,2023-02-23,2027-02-22
7121,1786,Locker,6936.08,2022-02-01,2027-01-31
7122,6609,Insurance,21564.66,2023-06-05,2026-06-04
7123,4952,Locker,78925.32,2015-06-12,2019-06-11
7124,1688,Insurance,40750.55,2018-01-31,2023-01-30
7125,684,Loan,88550.51,2015-11-17,2020-11-15
7126,3797,Locker,62719.96,2015-07-30,2019-07-29
7127,7050,Locker,68114.62,2019-03-11,2021-03-10
7128,756,Locker,74241.53,2022-04-24,2025-04-23
7129,6601,Overdraft,73919.25,2019-09-16,2022-09-15
7130,7799,Credit Card,27297.15,2018-10-04,2023-10-03
7131,5327,Overdraft,67177.25,2017-12-15,2021-12-14
7132,2348,Insurance,21819.15,2016-02-11,2020-02-10
7133,1836,Credit Card,66859.75,2021-11-26,2024-11-25
7134,5039,Credit Card,28995.68,2022-06-04,2027-06-03
7135,1065,Credit Card,84990.03,2016-06-26,2019-06-26
7136,1295,Locker,11272.93,2016-12-14,2019-12-14
7137,405,Locker,24611.42,2018-12-07,2022-12-06
7138,7670,Loan,37240.99,2016-02-16,2017-02-15
7139,4461,Loan,46413.36,2017-08-07,2019-08-07
7140,6085,Credit Card,80595.42,2015-08-08,2020-08-06
7141,3893,Credit Card,16774.4,2019-05-28,2022-05-27
7142,3662,Loan,41058.66,2015-04-12,2018-04-11
7143,1237,Overdraft,57463.66,2022-07-31,2024-07-30
7144,1936,Loan,98633.01,2022-05-14,2024-05-13
7145,23,Credit Card,65349.61,2019-11-11,2023-11-10
7146,1613,Overdraft,65479.83,2022-08-01,2026-07-31
7147,3321,Locker,71233.11,2020-09-02,2021-09-02
7148,2783,Loan,3290.67,2019-07-17,2024-07-15
7149,7113,Insurance,27071.43,2022-03-04,2023-03-04
7150,6057,Overdraft,58188.39,2023-11-21,2027-11-20
7151,4168,Credit Card,38543.39,2017-06-19,2022-06-18
7152,2272,Overdraft,30784.91,2019-01-22,2022-01-21
7153,7600,Loan,33278.69,2016-03-19,2021-03-18
7154,3433,Loan,6160.84,2022-08-31,2026-08-30
7155,5860,Credit Card,89575.4,2019-05-06,2023-05-05
7156,2926,Overdraft,45193.45,2022-05-15,2027-05-14
7157,7953,Overdraft,30600.81,2016-03-28,2017-03-28
7158,3480,Overdraft,24160.17,2017-02-09,2021-02-08
7159,2340,Loan,2418.92,2023-12-10,2024-12-09
7160,7481,Insurance,89299.72,2021-12-03,2022-12-03
7161,7129,Insurance,63172.31,2022-04-06,2023-04-06
7162,7685,Insurance,63887.67,2022-12-12,2027-12-11
7163,7103,Locker,21071.11,2016-01-31,2019-01-30
7164,5705,Credit Card,25240.2,2022-03-30,2025-03-29
7165,4535,Loan,34439.77,2023-12-29,2028-12-27
7166,5747,Overdraft,96074.91,2022-08-16,2025-08-15
7167,3272,Overdraft,95138.55,2016-05-29,2019-05-29
7168,5529,Overdraft,59268.3,2023-03-28,2026-03-27
7169,4942,Overdraft,61692.11,2015-12-16,2018-12-15
7170,5457,Credit Card,92651.77,2017-10-14,2019-10-14
7171,5920,Insurance,23871.3,2023-08-06,2028-08-04
7172,2222,Insurance,65320.54,2020-06-06,2021-06-06
7173,1252,Overdraft,36313.4,2023-08-20,2025-08-19
7174,233,Overdraft,64288.32,2023-09-01,2027-08-31
7175,1481,Loan,26692.27,2021-09-09,2022-09-09
7176,4739,Locker,97130.21,2020-01-27,2023-01-26
7177,5844,Credit Card,71561.07,2023-12-02,2027-12-01
7178,6688,Insurance,23576.58,2017-02-28,2020-02-28
7179,7342,Locker,82413.3,2022-10-19,2026-10-18
7180,7215,Locker,88517.25,2021-10-28,2026-10-27
7181,3644,Loan,86888.98,2016-10-10,2019-10-10
7182,2313,Locker,81933.05,2021-08-26,2024-08-25
7183,4011,Locker,81145.82,2016-11-08,2020-11-07
7184,4537,Loan,27892.46,2016-07-04,2017-07-04
7185,4218,Locker,36730.19,2022-02-16,2023-02-16
7186,5712,Overdraft,19970.09,2015-09-30,2016-09-29
7187,7619,Overdraft,59636.31,2016-06-07,2021-06-06
7188,3946,Credit Card,9583.91,2020-08-18,2024-08-17
7189,5666,Loan,87801.74,2020-05-12,2023-05-12
7190,1575,Overdraft,17850.52,2019-07-24,2024-07-22
7191,5859,Credit Card,54809.74,2019-05-22,2023-05-21
7192,6549,Credit Card,89984.68,2015-04-01,2019-03-31
7193,5986,Loan,91280.79,2015-07-02,2018-07-01
7194,2607,Loan,98545.0,2017-09-05,2018-09-05
7195,2180,Locker,26791.2,2017-07-03,2018-07-03
7196,5363,Loan,2043.11,2015-09-30,2020-09-28
7197,98,Overdraft,33887.41,2016-11-10,2021-11-09
7198,4592,Loan,85712.02,2017-07-07,2020-07-06
7199,1052,Credit Card,82192.52,2021-02-03,2025-02-02
7200,4346,Loan,24670.12,2018-07-07,2022-07-06
7201,703,Locker,92802.07,2018-06-25,2020-06-24
7202,3797,Overdraft,98392.84,2017-02-26,2019-02-26
7203,7024,Loan,42964.25,2023-05-17,2027-05-16
7204,5681,Overdraft,30045.77,2022-02-02,2024-02-02
7205,6217,Loan,27861.39,2017-03-23,2019-03-23
7206,5192,Overdraft,74487.9,2017-03-11,2018-03-11
7207,2532,Credit Card,27069.72,2015-08-08,2017-08-07
7208,235,Locker,97568.22,2020-08-29,2025-08-28
7209,1269,Locker,60784.22,2019-10-23,2022-10-22
7210,7861,Insurance,29494.38,2015-12-16,2017-12-15
7211,1809,Locker,78738.47,2022-03-31,2023-03-31
7212,1796,Overdraft,51386.05,2018-12-04,2021-12-03
7213,7040,Locker,79054.52,2021-06-12,2023-06-12
7214,3467,Insurance,15719.3,2019-05-15,2020-05-14
7215,7310,Locker,73976.83,2023-08-22,2026-08-21
7216,6706,Locker,93404.16,2015-09-24,2019-09-23
7217,1217,Insurance,52478.89,2020-02-23,2024-02-22
7218,3704,Loan,55045.92,2018-01-03,2022-01-02
7219,4706,Insurance,97873.22,2023-12-30,2028-12-28
7220,3862,Credit Card,80046.88,2016-10-01,2017-10-01
7221,6138,Loan,69247.43,2015-12-23,2019-12-22
7222,3801,Locker,93813.65,2022-02-24,2025-02-23
7223,1100,Insurance,17242.97,2016-03-01,2018-03-01
7224,7172,Overdraft,64677.43,2015-03-19,2020-03-17
7225,3921,Locker,63633.8,2019-09-14,2021-09-13
7226,5917,Credit Card,56703.58,2022-12-10,2023-12-10
7227,363,Loan,61012.97,2023-02-11,2028-02-10
7228,7052,Credit Card,88551.94,2019-06-04,2023-06-03
7229,5524,Credit Card,2640.48,2023-05-11,2027-05-10
7230,7714,Insurance,47637.91,2015-04-10,2016-04-09
7231,2543,Credit Card,83235.74,2022-01-04,2026-01-03
7232,694,Loan,21661.15,2022-08-08,2025-08-07
7233,4965,Insurance,31392.88,2019-09-15,2023-09-14
7234,3564,Insurance,82718.26,2015-04-13,2017-04-12
7235,3004,Loan,17770.76,2015-10-22,2019-10-21
7236,6909,Overdraft,79025.36,2020-04-05,2023-04-05
7237,1571,Locker,70876.28,2021-01-21,2023-01-21
7238,3638,Loan,37993.66,2022-07-08,2025-07-07
7239,4607,Insurance,15345.56,2016-08-01,2017-08-01
7240,7062,Loan,42973.23,2016-01-22,2020-01-21
7241,2443,Overdraft,65425.55,2021-02-08,2022-02-08
7242,6112,Loan,27391.47,2016-12-09,2019-12-09
7243,7435,Locker,99420.64,2016-03-30,2020-03-29
7244,2142,Locker,39102.05,2019-03-21,2023-03-20
7245,5356,Credit Card,21161.93,2018-09-29,2019-09-29
7246,867,Insurance,79282.73,2017-09-12,2022-09-11
7247,1513,Credit Card,5161.28,2016-08-29,2017-08-29
7248,596,Credit Card,41398.66,2021-03-09,2023-03-09
7249,7525,Loan,63064.37,2015-07-18,2017-07-17
7250,823,Insurance,48764.5,2020-10-22,2025-10-21
7251,2256,Overdraft,97627.73,2017-01-30,2018-01-30
7252,6627,Insurance,64097.57,2015-01-23,2020-01-22
7253,4526,Insurance,23905.36,2016-08-02,2019-08-02
7254,2201,Overdraft,33273.62,2016-06-19,2021-06-18
7255,7095,Overdraft,35828.06,2023-07-10,2025-07-09
7256,6965,Insurance,66683.78,2021-06-13,2023-06-13
7257,4562,Credit Card,76461.1,2017-04-05,2018-04-05
7258,3273,Insurance,42426.47,2022-06-14,2023-06-14
7259,6697,Loan,49965.56,2016-11-02,2018-11-02
7260,3014,Credit Card,62570.46,2015-11-30,2020-11-28
7261,2440,Locker,52605.52,2017-07-16,2020-07-15
7262,2834,Overdraft,95771.29,2015-07-09,2019-07-08
7263,178,Loan,1979.67,2018-12-03,2020-12-02
7264,4949,Locker,78155.06,2019-01-27,2021-01-26
7265,5022,Overdraft,61212.82,2021-04-12,2024-04-11
7266,6149,Locker,98766.11,2016-08-24,2018-08-24
7267,7253,Overdraft,97916.92,2022-12-22,2027-12-21
7268,5211,Locker,57303.58,2021-05-08,2023-05-08
7269,1746,Insurance,80650.89,2015-07-10,2019-07-09
7270,6041,Locker,77114.03,2018-02-13,2023-02-12
7271,3035,Credit Card,85555.76,2017-06-13,2019-06-13
7272,114,Loan,83298.69,2017-08-20,2022-08-19
7273,7362,Loan,4204.6,2018-10-16,2021-10-15
7274,2590,Locker,43283.94,2020-06-28,2023-06-28
7275,4300,Loan,23853.95,2019-04-15,2023-04-14
7276,1225,Insurance,34058.28,2020-11-15,2022-11-15
7277,2006,Overdraft,5209.95,2017-07-03,2022-07-02
7278,3802,Loan,32548.45,2015-11-26,2018-11-25
7279,1889,Loan,74143.58,2019-12-19,2022-12-18
7280,6559,Loan,31198.24,2021-05-06,2024-05-05
7281,912,Overdraft,50973.28,2016-11-14,2019-11-14
7282,5287,Overdraft,25028.85,2021-07-31,2022-07-31
7283,6746,Overdraft,43969.77,2022-11-01,2025-10-31
7284,7533,Overdraft,55008.57,2016-05-23,2019-05-23
7285,405,Credit Card,79289.31,2023-06-18,2025-06-17
7286,4346,Insurance,91506.0,2017-11-25,2019-11-25
7287,1261,Overdraft,30386.3,2018-02-17,2021-02-16
7288,1237,Credit Card,71207.27,2016-05-12,2018-05-12
7289,1892,Loan,74557.05,2022-02-05,2023-02-05
7290,5819,Insurance,94389.38,2017-01-20,2022-01-19
7291,1752,Loan,36199.92,2020-01-03,2022-01-02
7292,6976,Credit Card,6638.58,2019-08-24,2023-08-23
7293,5011,Overdraft,10610.41,2019-09-18,2022-09-17
7294,3401,Insurance,31409.66,2017-05-01,2022-04-30
7295,4392,Locker,82513.33,2021-08-04,2024-08-03
7296,5121,Loan,27001.7,2018-10-08,2019-10-08
7297,7550,Overdraft,77609.61,2021-09-09,2023-09-09
7298,4721,Insurance,73990.98,2017-01-11,2021-01-10
7299,801,Credit Card,47523.07,2019-01-26,2024-01-25
7300,1022,Locker,97610.39,2022-02-01,2024-02-01
7301,5628,Credit Card,7095.98,2016-10-03,2017-10-03
7302,7675,Locker,86317.85,2021-01-29,2022-01-29
7303,612,Overdraft,53847.38,2019-09-20,2023-09-19
7304,2757,Locker,15982.9,2022-01-30,2025-01-29
7305,5592,Insurance,93337.83,2022-09-17,2027-09-16
7306,7459,Locker,80170.28,2015-08-01,2020-07-30
7307,5206,Credit Card,27665.99,2020-05-31,2025-05-30
7308,2426,Insurance,51550.92,2021-12-26,2022-12-26
7309,48,Overdraft,60310.34,2017-08-03,2020-08-02
7310,3086,Credit Card,17643.77,2021-07-17,2023-07-17
7311,1714,Insurance,32474.04,2023-05-03,2026-05-02
7312,1333,Overdraft,91699.54,2023-04-30,2027-04-29
7313,7921,Loan,53915.28,2016-12-19,2021-12-18
7314,6594,Loan,52188.12,2015-04-03,2016-04-02
7315,4809,Insurance,95225.23,2017-04-26,2019-04-26
7316,2832,Loan,92598.51,2019-12-01,2022-11-30
7317,2893,Loan,56230.77,2023-12-21,2027-12-20
7318,2464,Credit Card,41856.76,2021-12-24,2026-12-23
7319,6966,Loan,87347.13,2015-01-21,2019-01-20
7320,4927,Insurance,58441.46,2015-10-08,2016-10-07
7321,96,Overdraft,46571.5,2023-07-11,2024-07-10
7322,5175,Loan,64451.4,2017-01-05,2020-01-05
7323,4627,Locker,46389.99,2021-03-28,2023-03-28
7324,3076,Insurance,19157.1,2019-05-01,2021-04-30
7325,4056,Insurance,90729.58,2020-05-17,2025-05-16
7326,3115,Credit Card,83565.17,2023-01-06,2024-01-06
7327,5923,Insurance,2720.67,2016-03-18,2021-03-17
7328,2791,Overdraft,86909.62,2015-02-09,2018-02-08
7329,173,Overdraft,19917.45,2023-03-09,2026-03-08
7330,3007,Insurance,47755.95,2021-05-23,2023-05-23
7331,7828,Locker,99273.33,2017-12-22,2021-12-21
7332,1502,Insurance,67169.61,2020-01-22,2025-01-20
7333,6814,Credit Card,71381.37,2017-08-04,2018-08-04
7334,1881,Insurance,80139.11,2022-11-13,2026-11-12
7335,68,Insurance,45883.83,2017-12-30,2022-12-29
7336,5477,Credit Card,11051.27,2020-07-01,2023-07-01
7337,3818,Loan,9612.77,2022-03-09,2024-03-08
7338,5572,Overdraft,45488.42,2017-05-22,2022-05-21
7339,1061,Overdraft,50000.19,2018-05-09,2019-05-09
7340,2905,Overdraft,28662.63,2020-03-21,2023-03-21
7341,3177,Loan,91773.7,2019-03-17,2022-03-16
7342,3190,Credit Card,47828.16,2018-06-04,2022-06-03
7343,6718,Overdraft,31925.64,2019-12-13,2024-12-11
7344,3933,Credit Card,38331.47,2018-08-29,2022-08-28
7345,120,Loan,32393.91,2021-11-04,2022-11-04
7346,6724,Loan,83780.89,2018-08-03,2021-08-02
7347,163,Overdraft,85432.31,2020-09-08,2021-09-08
7348,3637,Locker,60846.49,2023-08-03,2028-08-01
7349,6923,Insurance,53157.17,2022-08-12,2025-08-11
7350,7348,Credit Card,35670.95,2021-05-06,2026-05-05
7351,2258,Loan,88622.73,2022-09-22,2024-09-21
7352,6149,Loan,47432.42,2021-10-24,2022-10-24
7353,5177,Credit Card,6819.09,2018-08-29,2019-08-29
7354,6492,Credit Card,28419.73,2021-08-29,2023-08-29
7355,6739,Loan,13981.92,2022-10-05,2026-10-04
7356,3845,Overdraft,43963.57,2022-05-13,2027-05-12
7357,4270,Overdraft,30120.01,2023-10-22,2025-10-21
7358,2196,Overdraft,20459.28,2019-07-21,2024-07-19
7359,5510,Locker,79408.24,2017-11-20,2020-11-19
7360,453,Credit Card,47152.79,2015-03-16,2019-03-15
7361,2080,Loan,40194.39,2015-04-10,2019-04-09
7362,5286,Overdraft,70405.14,2015-03-25,2018-03-24
7363,1510,Overdraft,82885.77,2020-11-26,2022-11-26
7364,3572,Loan,27545.75,2019-03-23,2022-03-22
7365,3286,Credit Card,90315.37,2021-07-03,2022-07-03
7366,6084,Locker,61209.32,2023-03-12,2024-03-11
7367,1639,Locker,17166.12,2020-06-08,2025-06-07
7368,5276,Loan,21265.27,2023-02-16,2028-02-15
7369,888,Credit Card,49693.42,2018-07-08,2021-07-07
7370,5781,Loan,36853.71,2022-08-03,2027-08-02
7371,6286,Overdraft,92848.32,2016-06-01,2019-06-01
7372,7947,Insurance,24945.49,2021-02-20,2023-02-20
