transaction_id,customer_id,amount,transaction_type,transaction_date,mode_of_transaction
8301,4901,65210.65,Credit,2023-07-20,Online Transfer
8302,1493,90669.99,Debit,2021-12-07,Online Transfer
8303,1548,22959.26,Credit,2023-12-05,Online Transfer
8304,3315,35556.19,Debit,2024-11-23,Debit Card
8305,1932,21135.65,Credit,2021-08-31,Cash
8306,3123,57579.21,Debit,2023-01-14,Online Transfer
8307,3578,63013.24,Credit,2021-05-27,Cheque
8308,4478,25452.88,Credit,2024-02-08,UPI
8309,1375,5993.32,Credit,2024-01-11,UPI
8310,2271,12320.22,Debit,2022-08-01,Cheque
8311,6257,72691.26,Debit,2024-10-01,Debit Card
8312,5455,62943.1,Credit,2020-05-21,Cheque
8313,1525,6512.92,Debit,2020-12-05,Online Transfer
8314,1499,98604.81,Credit,2020-12-06,Online Transfer
8315,5325,97632.76,Debit,2023-08-20,UPI
8316,2585,9470.89,Debit,2021-05-29,Cheque
8317,3293,29503.48,Debit,2021-01-17,Cheque
8318,7758,32875.59,Debit,2023-07-09,Debit Card
8319,7440,13965.86,Credit,2023-10-21,Online Transfer
8320,7711,55125.03,Credit,2020-01-28,Online Transfer
8321,930,22038.17,Credit,2021-06-11,Debit Card
8322,6755,13067.33,Credit,2021-02-28,Online Transfer
8323,723,17969.86,Debit,2023-05-07,Online Transfer
8324,543,42135.66,Debit,2020-11-14,Debit Card
8325,1632,28915.11,Credit,2020-01-08,Cheque
8326,362,9271.94,Debit,2021-07-05,Cash
8327,882,85352.77,Credit,2023-11-12,Cheque
8328,1818,33316.69,Credit,2020-04-12,Cheque
8329,4181,76308.88,Debit,2022-11-27,Cash
8330,7514,67889.9,Credit,2023-01-08,Cash
8331,4075,43884.84,Credit,2021-11-03,Online Transfer
8332,6261,82854.1,Debit,2020-01-03,Cheque
8333,2230,58346.1,Credit,2022-03-01,Cheque
8334,7041,41831.57,Debit,2020-01-23,Cash
8335,7610,81960.08,Credit,2020-12-11,Online Transfer
8336,5354,50563.0,Credit,2024-12-07,Cheque
8337,118,36483.7,Debit,2021-09-27,Online Transfer
8338,4071,45215.55,Debit,2024-03-29,UPI
8339,5503,99786.28,Credit,2020-01-13,UPI
8340,810,56903.94,Credit,2021-12-07,UPI
8341,2,47467.2,Debit,2022-05-01,Online Transfer
8342,611,82159.46,Debit,2024-05-26,UPI
8343,5991,50808.39,Debit,2021-02-16,Online Transfer
8344,697,93185.43,Credit,2022-09-03,Debit Card
8345,6943,69873.75,Debit,2023-02-13,UPI
8346,7436,14415.74,Debit,2020-02-17,Cash
8347,7717,33541.21,Credit,2021-01-23,UPI
8348,1900,4746.53,Credit,2020-10-04,Debit Card
8349,7351,74779.51,Debit,2022-09-09,Cheque
8350,6924,44248.44,Debit,2023-07-31,UPI
8351,1276,40232.47,Credit,2022-10-05,Online Transfer
8352,5973,56223.69,Debit,2021-07-07,UPI
8353,1097,27675.43,Debit,2021-11-04,Cheque
8354,2480,42207.41,Debit,2022-06-04,UPI
8355,4672,29379.71,Credit,2020-06-11,Debit Card
8356,3322,63870.25,Debit,2020-08-28,UPI
8357,5407,22681.36,Credit,2022-10-24,Online Transfer
8358,7081,75831.82,Credit,2021-11-13,Debit Card
8359,2461,33557.14,Credit,2020-05-17,Online Transfer
8360,1354,35304.39,Credit,2022-02-08,Cheque
8361,193,69101.96,Debit,2021-08-13,Cash
8362,2917,91139.7,Credit,2024-05-17,Debit Card
8363,5598,23193.69,Debit,2022-12-13,UPI
8364,6404,6114.31,Credit,2023-12-12,Cheque
8365,1653,11304.34,Debit,2024-08-05,Cash
8366,7592,12205.3,Debit,2024-04-13,Debit Card
8367,1823,76223.49,Credit,2021-03-06,Online Transfer
8368,1451,44362.86,Debit,2020-03-18,Cash
8369,6209,79622.4,Debit,2023-03-14,UPI
8370,3151,19830.97,Credit,2020-06-18,Cheque
8371,2911,6219.76,Debit,2024-03-18,Cheque
8372,1703,70675.45,Debit,2022-01-31,Cheque
8373,2018,6259.69,Debit,2024-06-02,Cheque
8374,7072,14952.21,Credit,2021-02-15,Online Transfer
8375,2223,69830.66,Debit,2020-06-16,Cash
8376,1377,44087.77,Debit,2020-11-11,UPI
8377,5474,69096.01,Credit,2023-09-13,Cash
8378,4899,85056.18,Debit,2023-12-17,Cheque
8379,6216,40318.09,Credit,2024-04-25,Debit Card
8380,7129,53666.63,Credit,2021-12-14,UPI
8381,2659,61532.62,Credit,2021-02-19,Debit Card
8382,1068,75382.58,Debit,2022-04-02,UPI
8383,5406,31884.91,Credit,2024-10-27,Cheque
8384,5248,49743.78,Debit,2022-10-05,UPI
8385,5249,84057.97,Debit,2022-02-05,Debit Card
8386,622,11511.8,Debit,2023-09-02,Cheque
8387,4253,88401.99,Credit,2021-02-21,Online Transfer
8388,3846,39873.56,Debit,2022-06-25,Cash
8389,905,77086.61,Credit,2021-01-09,UPI
8390,6132,46357.73,Credit,2024-10-27,Debit Card
8391,5605,83034.14,Credit,2023-05-10,UPI
8392,2370,54648.29,Debit,2021-05-06,Debit Card
8393,4041,77369.35,Credit,2022-06-02,Cash
8394,6352,34270.28,Debit,2021-08-10,Online Transfer
8395,1072,92429.5,Credit,2024-11-09,Debit Card
8396,7198,54259.4,Credit,2023-03-25,UPI
8397,1524,9678.37,Debit,2024-05-10,UPI
8398,2671,72888.43,Debit,2022-09-08,Cheque
8399,1622,66910.76,Debit,2021-01-05,Online Transfer
8400,4300,76483.3,Debit,2022-01-04,Debit Card
8401,3349,92750.88,Credit,2024-12-15,UPI
8402,3959,46441.16,Credit,2024-12-01,Online Transfer
8403,5103,19094.96,Credit,2023-11-08,UPI
8404,3895,2590.52,Credit,2022-02-07,Debit Card
8405,4441,74460.22,Debit,2023-10-06,Online Transfer
8406,1294,31172.98,Credit,2022-12-10,Online Transfer
8407,4293,11282.74,Credit,2023-07-30,Debit Card
8408,5108,26618.5,Debit,2021-06-05,Debit Card
8409,5895,55694.05,Debit,2024-10-11,Debit Card
8410,5642,58937.35,Debit,2024-01-21,Cash
8411,1920,35552.95,Credit,2021-08-01,UPI
8412,4347,80458.58,Credit,2020-10-03,Cheque
8413,1681,36186.11,Credit,2024-01-25,Online Transfer
8414,2726,18159.42,Debit,2020-05-22,UPI
8415,7802,27402.58,Credit,2024-07-01,Online Transfer
8416,941,71312.73,Credit,2023-04-03,Cheque
8417,2457,14339.97,Credit,2023-10-21,Cash
8418,2830,7319.27,Credit,2024-06-02,Online Transfer
8419,3472,95207.38,Credit,2022-11-08,Cheque
8420,1639,78265.86,Debit,2020-03-21,Cheque
8421,569,15823.1,Credit,2023-02-05,UPI
8422,62,48523.5,Debit,2021-06-18,Debit Card
8423,6821,47680.68,Debit,2023-06-07,Debit Card
8424,5214,47660.92,Credit,2021-05-15,Cheque
8425,1328,20809.98,Debit,2022-07-13,Debit Card
8426,2226,76229.04,Credit,2022-02-01,UPI
8427,2001,18097.24,Debit,2023-05-18,Debit Card
8428,2478,96792.16,Debit,2023-11-18,Debit Card
8429,3213,25622.54,Credit,2022-09-15,Cash
8430,1298,43750.7,Debit,2021-07-27,UPI
8431,4488,34264.86,Debit,2022-11-15,Cash
8432,6074,94615.34,Credit,2024-09-10,UPI
8433,7266,959.92,Debit,2022-10-27,UPI
8434,2185,73679.19,Debit,2022-07-20,Debit Card
8435,826,68603.61,Debit,2022-05-23,UPI
8436,6837,59668.35,Debit,2021-11-30,Debit Card
8437,3933,58840.69,Credit,2023-05-11,UPI
8438,7687,64237.52,Credit,2024-10-05,Debit Card
8439,6194,46074.66,Debit,2020-02-13,Online Transfer
8440,2215,13758.33,Credit,2020-11-23,Online Transfer
8441,7152,34025.21,Credit,2021-06-11,Debit Card
8442,5796,64723.39,Credit,2023-05-09,Online Transfer
8443,4936,50329.12,Debit,2024-02-25,UPI
8444,3609,70806.93,Credit,2023-03-20,Debit Card
8445,7907,12548.06,Credit,2024-08-01,UPI
8446,3834,63556.12,Credit,2023-06-13,UPI
8447,5584,18806.33,Debit,2021-04-28,Cash
8448,395,26241.23,Credit,2024-10-20,UPI
8449,4150,86871.21,Debit,2020-06-11,Debit Card
8450,5845,8468.72,Credit,2022-03-04,UPI
8451,2106,14321.1,Credit,2021-05-27,Debit Card
8452,6093,18497.84,Credit,2021-11-21,UPI
8453,7559,69126.93,Credit,2023-09-09,Online Transfer
8454,58,31156.45,Credit,2020-02-29,Cheque
8455,240,33380.34,Credit,2021-06-10,Cash
8456,5348,30028.67,Debit,2024-05-11,Online Transfer
8457,4646,48012.86,Credit,2022-11-19,Cheque
8458,5313,19272.23,Debit,2021-06-04,Cheque
8459,2438,19760.41,Credit,2024-04-17,Online Transfer
8460,335,10032.95,Credit,2021-09-03,Cash
8461,2563,15604.06,Debit,2021-02-28,Cash
8462,6318,81275.56,Credit,2023-01-18,Debit Card
8463,4172,18252.36,Debit,2020-12-24,Debit Card
8464,2673,41975.17,Debit,2023-10-19,Online Transfer
8465,1747,74650.22,Credit,2022-10-27,Debit Card
8466,754,49787.49,Debit,2023-08-02,Online Transfer
8467,2049,83518.96,Credit,2024-04-07,Cash
8468,1845,22343.65,Debit,2022-06-08,Cheque
8469,3631,89097.52,Credit,2023-07-13,Cash
8470,4463,37194.57,Debit,2020-12-11,Cheque
8471,6337,6890.53,Credit,2024-07-25,Debit Card
8472,6531,99666.39,Credit,2021-03-31,Debit Card
8473,5295,85552.68,Debit,2022-10-04,UPI
8474,3400,27681.03,Debit,2024-04-19,Debit Card
8475,5260,29466.08,Debit,2024-01-10,Online Transfer
8476,3884,16663.77,Credit,2023-08-21,Cash
8477,3672,99892.78,Credit,2023-02-28,Online Transfer
8478,4642,97346.9,Debit,2020-11-22,Debit Card
8479,3508,60327.81,Debit,2021-10-25,UPI
8480,4596,50870.57,Credit,2021-05-02,Cash
8481,4231,49403.05,Debit,2021-06-12,UPI
8482,772,82437.5,Credit,2022-09-25,Online Transfer
8483,7140,86210.89,Credit,2020-11-24,Online Transfer
8484,3724,78986.84,Debit,2021-02-06,Cash
8485,28,15667.12,Credit,2020-09-05,Cash
8486,5788,88965.76,Debit,2020-03-20,Debit Card
8487,7666,77470.82,Debit,2023-01-19,Online Transfer
8488,2166,57436.47,Credit,2023-01-11,UPI
8489,2391,59338.54,Debit,2022-05-17,Cash
8490,2899,76546.01,Debit,2023-01-20,Cash
8491,2254,98490.65,Debit,2020-05-29,Debit Card
8492,5703,95958.53,Credit,2022-09-12,Cash
8493,2638,40812.33,Debit,2020-12-29,Cheque
8494,4194,38173.89,Debit,2021-09-26,Online Transfer
8495,7785,8020.86,Credit,2021-05-03,Cash
8496,3282,40186.53,Credit,2023-02-01,Cash
8497,5480,90325.08,Debit,2024-12-19,Online Transfer
8498,1240,68602.88,Debit,2021-02-03,Cheque
8499,2824,48521.15,Debit,2022-11-19,Cheque
8500,140,46133.81,Debit,2022-09-11,Debit Card
8501,647,53253.25,Credit,2021-04-25,Debit Card
8502,5662,21573.47,Debit,2024-03-06,Online Transfer
8503,1825,37759.24,Credit,2023-12-13,Cash
8504,4680,40557.22,Credit,2024-10-05,Online Transfer
8505,1524,57381.58,Credit,2023-07-17,Cheque
8506,7741,46628.35,Debit,2023-04-09,Online Transfer
8507,2787,20159.11,Credit,2022-04-13,Cheque
8508,1555,37739.45,Debit,2024-05-18,Debit Card
8509,7432,91786.57,Credit,2022-10-30,Online Transfer
8510,7962,37297.66,Debit,2024-05-23,Debit Card
8511,2232,42096.1,Credit,2020-03-28,UPI
8512,7758,18701.07,Credit,2024-04-19,Debit Card
8513,2736,71424.21,Debit,2020-04-08,Online Transfer
8514,176,24945.61,Debit,2021-01-30,Cheque
8515,1195,35489.17,Debit,2021-11-21,Debit Card
8516,6439,21018.67,Debit,2021-08-05,Cheque
8517,5577,52855.44,Credit,2024-02-26,Cash
8518,2478,41742.94,Debit,2020-01-09,Debit Card
8519,6250,68099.21,Credit,2022-01-27,Debit Card
8520,910,93482.72,Debit,2022-10-13,Cash
8521,3741,12564.09,Debit,2021-08-24,Cheque
8522,7506,35816.08,Credit,2021-02-20,Cash
8523,3516,67876.28,Debit,2022-10-18,Online Transfer
8524,5133,41311.35,Credit,2022-03-28,UPI
8525,7214,87499.52,Debit,2021-04-15,UPI
8526,2622,47851.4,Credit,2024-10-25,Cheque
8527,5862,13313.03,Debit,2020-06-19,UPI
8528,76,48034.77,Credit,2024-04-07,UPI
8529,1446,83147.07,Debit,2021-06-09,Debit Card
8530,272,45207.87,Debit,2022-08-06,Cheque
8531,6825,71248.7,Credit,2021-08-09,Online Transfer
8532,165,31209.4,Credit,2023-09-20,UPI
8533,2059,35369.47,Credit,2024-08-12,UPI
8534,401,34084.98,Debit,2024-08-16,UPI
8535,5726,38917.26,Credit,2022-05-02,Debit Card
8536,2325,31629.61,Debit,2024-05-09,Debit Card
8537,2133,63030.86,Credit,2022-01-16,Online Transfer
8538,6782,37996.08,Credit,2021-07-27,Debit Card
8539,3555,70015.37,Credit,2024-07-26,Debit Card
8540,572,94835.14,Debit,2020-01-17,Online Transfer
8541,852,31049.82,Debit,2023-07-11,Cash
8542,1039,30685.01,Credit,2020-06-24,UPI
8543,3569,13438.17,Credit,2023-02-03,Cheque
8544,4297,14870.95,Debit,2020-11-14,Cheque
8545,1450,73403.82,Debit,2020-01-07,UPI
8546,607,70662.35,Debit,2023-09-12,Cash
8547,1326,45345.13,Credit,2024-07-01,Cheque
8548,7795,68781.0,Debit,2022-12-19,Cheque
8549,5684,78063.58,Debit,2020-10-25,Online Transfer
8550,5866,39440.79,Debit,2022-09-26,Cash
8551,1222,92119.51,Debit,2021-08-31,UPI
8552,6446,86259.91,Credit,2022-05-24,Cash
8553,4368,95974.5,Debit,2020-02-08,UPI
8554,126,59717.43,Credit,2020-12-01,Cash
8555,4244,48746.32,Debit,2020-07-29,Cash
8556,7626,15296.28,Debit,2024-11-11,Debit Card
8557,3666,14370.04,Credit,2024-07-02,Debit Card
8558,7149,94461.52,Debit,2021-05-29,Cheque
8559,3907,24119.94,Credit,2021-07-13,Online Transfer
8560,2522,69031.05,Credit,2023-11-01,Cash
8561,3060,81669.33,Credit,2020-04-21,Online Transfer
8562,1067,19682.25,Debit,2021-10-12,Online Transfer
8563,7357,56576.83,Debit,2020-09-10,Cheque
8564,1777,57147.74,Debit,2023-03-21,Cash
8565,1491,35722.96,Debit,2021-12-19,Cash
8566,6245,70494.5,Credit,2020-05-03,Cheque
8567,1036,30406.11,Credit,2020-02-29,UPI
8568,7645,71751.23,Credit,2020-04-14,Cheque
8569,5436,27977.25,Credit,2024-01-25,Debit Card
8570,746,92043.63,Credit,2021-07-09,Cash
8571,1584,34677.0,Debit,2024-07-07,Cash
8572,5601,76620.49,Credit,2021-07-09,Debit Card
8573,1076,47761.66,Debit,2022-10-12,Cash
8574,4977,70916.61,Debit,2022-01-07,UPI
8575,4105,17669.7,Debit,2021-02-26,Cash
8576,5346,58241.66,Debit,2024-12-17,Cash
8577,7907,74060.89,Debit,2021-09-12,UPI
8578,7663,11983.58,Debit,2022-12-10,Cheque
8579,6795,75751.48,Debit,2024-03-14,Cheque
8580,7325,20572.14,Credit,2021-05-10,Debit Card
8581,7010,79995.78,Credit,2022-01-10,Online Transfer
8582,4504,88948.26,Credit,2022-01-17,UPI
8583,6802,63034.46,Debit,2020-04-23,Cash
8584,5507,37570.89,Debit,2022-07-29,UPI
8585,4886,15274.81,Credit,2020-06-03,Debit Card
8586,7784,93638.36,Credit,2022-07-31,Debit Card
8587,1075,87986.45,Debit,2021-03-13,Debit Card
8588,1005,50223.9,Credit,2021-06-04,Cheque
8589,1103,2271.27,Credit,2020-10-31,UPI
8590,480,68084.47,Debit,2023-07-07,UPI
8591,2380,1922.22,Credit,2021-06-30,UPI
8592,6865,52150.92,Debit,2021-09-23,UPI
8593,6271,91684.02,Debit,2023-07-26,Debit Card
8594,215,72553.52,Credit,2023-03-08,Cash
8595,3067,65247.82,Debit,2024-11-17,Cheque
8596,5881,11424.22,Credit,2020-06-16,Cash
8597,6325,97802.99,Debit,2020-05-25,Cash
8598,3000,76330.24,Credit,2020-03-05,Debit Card
8599,3931,60461.22,Credit,2023-02-20,Online Transfer
8600,2380,14525.95,Debit,2024-04-18,Debit Card
8601,5176,13630.27,Credit,2022-06-10,Cash
8602,7502,12250.94,Debit,2022-07-20,Online Transfer
8603,5036,1570.56,Credit,2020-10-15,Cash
8604,7679,85770.9,Credit,2021-09-10,Cash
8605,4861,42130.42,Debit,2023-11-15,UPI
8606,5397,36471.42,Credit,2024-05-08,UPI
8607,7303,91703.21,Debit,2022-05-12,UPI
8608,3369,8035.94,Debit,2020-03-07,Online Transfer
8609,6821,1233.12,Credit,2024-12-01,Cash
8610,6438,59207.37,Credit,2020-10-27,UPI
8611,7613,15754.83,Credit,2022-12-02,UPI
8612,5593,59314.83,Credit,2021-12-23,UPI
8613,2501,32284.38,Debit,2024-02-18,Online Transfer
8614,103,72366.75,Debit,2023-12-18,Online Transfer
8615,2639,98467.09,Debit,2024-09-04,Online Transfer
8616,6617,71415.45,Credit,2020-01-23,UPI
8617,5478,36575.06,Credit,2024-01-08,Cheque
8618,1048,41984.21,Debit,2024-10-31,Online Transfer
8619,6253,15400.77,Debit,2020-07-15,Cash
8620,512,54263.46,Debit,2023-11-17,Debit Card
8621,6445,18390.55,Debit,2022-04-06,Online Transfer
8622,934,58259.75,Debit,2022-07-05,Online Transfer
8623,1026,42254.9,Credit,2024-01-10,Cheque
8624,4946,54603.97,Credit,2024-03-23,Cheque
8625,1485,68582.17,Credit,2023-02-20,Debit Card
8626,7923,35837.79,Credit,2023-12-17,Debit Card
8627,5985,51197.15,Credit,2022-03-02,Debit Card
8628,7142,18809.56,Debit,2022-08-14,Debit Card
8629,3910,36511.6,Credit,2024-08-23,Cheque
8630,157,55042.04,Debit,2024-07-11,Cheque
8631,220,8190.4,Credit,2022-01-15,Cheque
8632,1104,22028.79,Credit,2021-05-13,Cheque
8633,5144,48070.44,Debit,2024-04-21,UPI
8634,6776,84933.6,Debit,2023-12-30,Cheque
8635,6723,1477.02,Debit,2022-01-02,Online Transfer
8636,5605,53835.31,Credit,2022-10-03,Cheque
8637,466,64521.25,Debit,2020-04-09,Online Transfer
8638,1904,40390.89,Credit,2020-03-29,Online Transfer
8639,2984,64832.5,Credit,2023-04-30,Debit Card
8640,7134,30091.1,Credit,2023-07-01,UPI
8641,2907,13922.86,Credit,2021-12-28,Online Transfer
8642,430,54028.29,Credit,2024-07-30,UPI
8643,3714,94856.68,Credit,2022-07-12,Cheque
8644,3667,11810.24,Credit,2020-09-23,Debit Card
8645,1084,30400.56,Credit,2022-05-03,UPI
8646,1798,61246.06,Debit,2020-08-04,Cash
8647,4525,97661.55,Credit,2023-07-08,Cheque
8648,2395,59633.19,Debit,2021-06-10,UPI
8649,2332,17984.66,Credit,2020-09-18,Cash
8650,6328,94093.89,Debit,2024-05-16,Debit Card
8651,6504,68515.01,Credit,2020-08-21,Cash
8652,5125,48325.41,Debit,2022-11-26,UPI
8653,3938,10611.42,Credit,2024-09-11,Cheque
8654,60,58339.01,Credit,2022-02-12,Debit Card
8655,1794,77244.21,Credit,2024-04-13,UPI
8656,2521,38167.8,Debit,2023-03-29,Online Transfer
8657,1724,64372.92,Credit,2021-12-21,Online Transfer
8658,5436,54793.24,Debit,2020-07-31,Online Transfer
8659,3742,72980.06,Credit,2024-06-05,Cheque
8660,6191,12069.17,Debit,2021-08-06,Cheque
8661,7320,1674.81,Credit,2023-10-22,Online Transfer
8662,5859,46018.86,Credit,2024-04-05,Cash
8663,1025,34657.24,Debit,2023-09-10,Debit Card
8664,3963,25319.77,Credit,2024-10-09,Cheque
8665,7216,37849.94,Debit,2022-01-25,Online Transfer
8666,5892,95997.9,Credit,2021-12-20,Cash
8667,7462,44371.02,Credit,2020-10-05,Online Transfer
8668,68,37194.08,Credit,2020-04-08,UPI
8669,2656,21502.34,Credit,2022-03-31,Online Transfer
8670,2437,28274.34,Debit,2023-08-04,Debit Card
8671,2405,56299.72,Credit,2021-08-21,Debit Card
8672,1601,90327.35,Debit,2022-12-13,Cheque
8673,6545,24879.3,Credit,2020-05-06,Cheque
8674,530,1228.22,Debit,2020-11-20,Online Transfer
8675,3661,55438.26,Debit,2023-11-04,Cash
8676,3696,8618.9,Debit,2023-03-06,Debit Card
8677,5387,67366.99,Credit,2021-09-03,Debit Card
8678,6073,11292.5,Debit,2021-10-01,Cheque
8679,4670,35777.31,Credit,2022-05-20,Debit Card
8680,2115,29788.66,Debit,2022-11-25,Cash
8681,5270,93383.55,Debit,2021-05-28,Cash
8682,7577,78273.22,Credit,2020-12-19,Cheque
8683,3028,21929.21,Credit,2022-12-29,Debit Card
8684,5381,36566.51,Credit,2024-06-24,UPI
8685,5264,26174.52,Debit,2021-11-12,Cheque
8686,1188,92696.39,Credit,2023-10-28,Cash
8687,450,17158.55,Debit,2022-11-12,Online Transfer
8688,274,2147.98,Credit,2022-10-08,UPI
8689,2129,83312.93,Credit,2020-09-22,Debit Card
8690,1745,14558.33,Debit,2022-11-09,Cash
8691,2822,69309.65,Debit,2020-02-21,UPI
8692,7444,36125.57,Credit,2022-10-06,UPI
8693,2185,57679.06,Debit,2021-02-08,Cash
8694,2527,51581.15,Credit,2024-07-12,Online Transfer
8695,7393,83160.62,Debit,2023-12-09,Debit Card
8696,7274,8331.29,Debit,2024-09-11,Cheque
8697,230,83330.58,Debit,2023-05-30,Cash
8698,2570,70811.3,Credit,2023-04-21,UPI
8699,7795,90376.5,Debit,2021-05-25,Online Transfer
8700,6460,27984.09,Debit,2023-10-25,Cash
8701,5326,15185.56,Credit,2023-02-18,UPI
8702,1800,27917.86,Debit,2021-11-07,Online Transfer
8703,3236,50938.87,Debit,2022-08-11,Cheque
8704,7916,94915.94,Credit,2020-02-29,Online Transfer
8705,1590,12577.04,Debit,2023-08-19,Cash
8706,1662,58130.51,Credit,2021-08-26,Online Transfer
8707,6806,58383.36,Debit,2024-07-20,Online Transfer
8708,2493,7951.1,Credit,2021-10-01,Cheque
8709,5117,63774.17,Debit,2023-11-30,Debit Card
8710,3768,66538.32,Debit,2023-10-02,Debit Card
8711,1833,75409.11,Credit,2021-04-13,Cash
8712,4342,61763.78,Debit,2024-03-21,Debit Card
8713,1636,87576.04,Debit,2020-01-06,Cheque
8714,2396,83252.57,Credit,2021-01-02,Debit Card
8715,102,60910.82,Debit,2020-11-08,Debit Card
8716,3497,72525.01,Debit,2023-08-06,Cash
8717,1138,98351.16,Credit,2021-09-30,Online Transfer
8718,4042,60340.37,Credit,2020-05-10,Cash
8719,38,75602.24,Debit,2023-10-29,Cheque
8720,6248,4531.57,Debit,2022-12-27,Online Transfer
8721,6593,12857.57,Credit,2022-05-09,Cash
8722,1503,91585.18,Debit,2023-05-27,Cheque
8723,1236,43308.49,Debit,2024-02-01,UPI
8724,5703,53514.85,Credit,2023-10-09,Cheque
8725,471,88564.44,Credit,2024-11-02,Cheque
8726,1116,71223.04,Credit,2021-10-16,Debit Card
8727,2877,39705.19,Credit,2023-01-13,Debit Card
8728,322,90727.1,Debit,2021-05-24,Debit Card
8729,371,8005.5,Debit,2021-09-05,Debit Card
8730,3729,17353.63,Credit,2024-06-30,Cash
8731,4012,59595.5,Debit,2020-01-11,Debit Card
8732,849,54763.74,Credit,2020-06-02,Online Transfer
8733,1522,64296.18,Debit,2020-01-24,UPI
8734,2465,20879.84,Debit,2023-09-06,Cash
8735,3013,34131.07,Debit,2020-10-03,Online Transfer
8736,7094,5631.04,Credit,2020-03-23,UPI
8737,5626,32884.64,Debit,2023-07-11,Online Transfer
8738,4338,57673.14,Credit,2021-12-22,Online Transfer
8739,6256,58951.22,Debit,2020-04-06,Cash
8740,1728,26826.11,Credit,2020-05-26,Debit Card
8741,7596,32672.57,Debit,2023-10-31,Online Transfer
8742,5590,8225.33,Debit,2023-11-17,UPI
8743,233,9082.53,Debit,2022-11-24,Cash
8744,4882,63901.68,Debit,2024-09-26,Debit Card
8745,688,73823.88,Debit,2024-11-24,Online Transfer
8746,2849,39160.06,Credit,2022-09-03,Cash
8747,7893,75155.48,Credit,2023-09-28,UPI
8748,3740,73381.59,Debit,2022-02-25,Online Transfer
8749,7557,78481.52,Credit,2022-04-01,Cheque
8750,4279,44644.5,Debit,2024-11-15,Debit Card
8751,1380,77471.19,Credit,2020-09-28,Cheque
8752,5493,86629.58,Credit,2023-10-29,UPI
8753,1498,59591.54,Debit,2024-11-22,Cheque
8754,4144,89070.71,Credit,2020-01-09,Cheque
8755,5790,5105.02,Credit,2021-06-22,Cheque
8756,2307,45497.92,Debit,2024-08-14,UPI
8757,4946,13932.81,Debit,2024-03-11,Cheque
8758,3396,78797.32,Debit,2024-04-01,Cash
8759,3025,24651.06,Debit,2022-04-27,UPI
8760,887,73210.89,Debit,2024-03-18,Cash
8761,7597,46130.83,Debit,2022-05-22,Cash
8762,6518,83806.99,Credit,2021-07-16,UPI
8763,660,71950.36,Credit,2020-09-19,Cash
8764,5054,85896.48,Debit,2023-12-19,Cash
8765,952,10052.17,Credit,2024-08-20,Cash
8766,2735,19903.3,Debit,2020-07-24,Debit Card
8767,808,37224.92,Debit,2020-06-28,Online Transfer
8768,4847,89138.44,Credit,2024-11-15,UPI
8769,2766,69604.61,Credit,2024-01-25,Cash
8770,4853,79137.96,Credit,2022-12-27,Debit Card
8771,109,85466.69,Credit,2022-09-03,UPI
8772,6569,51201.8,Debit,2023-12-17,Online Transfer
8773,3857,24783.16,Credit,2023-11-21,Cash
8774,615,99857.26,Credit,2024-12-18,Online Transfer
8775,5578,29860.66,Debit,2023-01-07,Debit Card
8776,7430,42850.74,Debit,2020-02-07,Cheque
8777,7677,66234.72,Credit,2024-05-03,Debit Card
8778,1296,95956.71,Debit,2021-08-06,Cash
8779,2143,26756.45,Credit,2023-03-24,Debit Card
8780,6559,75143.07,Credit,2021-09-22,Online Transfer
8781,1727,2121.33,Debit,2022-08-04,UPI
8782,1656,93796.98,Credit,2021-11-19,Cash
8783,1672,59041.26,Debit,2021-01-24,Cheque
8784,7243,55519.13,Credit,2024-10-31,UPI
8785,5205,65341.59,Credit,2021-02-21,Cash
8786,7210,73123.48,Credit,2024-06-24,Cheque
8787,4873,30022.78,Debit,2022-08-14,UPI
8788,463,59503.67,Credit,2021-03-05,Debit Card
8789,5420,95408.35,Debit,2021-11-01,Cheque
8790,5961,15686.19,Debit,2022-05-07,Online Transfer
8791,441,49152.04,Debit,2021-10-06,Online Transfer
8792,5840,77519.98,Credit,2022-09-20,Debit Card
8793,2799,87231.71,Credit,2021-12-04,Debit Card
8794,3008,85863.96,Debit,2020-07-10,UPI
8795,5361,4814.42,Debit,2023-04-23,UPI
8796,2584,81353.29,Credit,2023-09-23,Cheque
8797,2961,46030.95,Credit,2023-03-19,Debit Card
8798,5536,11300.48,Debit,2020-10-30,Cash
8799,5772,14907.45,Debit,2022-07-26,Debit Card
8800,2587,98392.01,Credit,2023-01-06,Cash
8801,6695,26333.6,Credit,2022-06-22,UPI
8802,2305,49934.37,Debit,2024-06-06,Cash
8803,2629,60136.08,Credit,2024-06-06,Debit Card
8804,4699,8102.33,Credit,2024-12-01,Cheque
8805,4814,54322.2,Credit,2021-03-05,Cheque
8806,1660,80384.26,Credit,2020-11-08,Debit Card
8807,5239,68714.65,Debit,2024-12-25,Cash
8808,5309,99393.3,Debit,2021-03-25,Debit Card
8809,6285,71149.62,Debit,2024-01-26,Online Transfer
8810,3659,89328.67,Credit,2020-10-31,Online Transfer
8811,5261,24371.87,Credit,2020-10-11,Debit Card
8812,5010,69225.35,Debit,2023-04-04,Online Transfer
8813,1621,39022.05,Credit,2024-01-08,Cheque
8814,4285,20767.33,Debit,2022-09-10,Cash
8815,2288,86669.15,Credit,2022-12-28,Online Transfer
